code,industry_id,date,last_updated
600882,C020203,2012-09-21 00:00:00.000000,2017-12-15 10:11:32.560133
600882,B08,2012-09-21 00:00:00.000000,2017-12-15 10:11:32.560133
300355,C030201,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
300353,C090201,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
300353,C39,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
300355,E48,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
600706,C040401,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
600706,N78,2012-09-27 00:00:00.000000,2017-12-15 10:14:01.066541
603993,C020204,2012-10-09 00:00:00.000000,2017-12-15 10:15:51.191566
300356,C080202,2012-10-09 00:00:00.000000,2017-12-15 10:15:51.191566
603993,B09,2012-10-09 00:00:00.000000,2017-12-15 10:15:51.191566
300356,C38,2012-10-09 00:00:00.000000,2017-12-15 10:15:51.191566
002701,C020202,2012-10-11 00:00:00.000000,2017-12-15 10:17:05.516559
002702,C050301,2012-10-11 00:00:00.000000,2017-12-15 10:17:05.516559
002701,C33,2012-10-11 00:00:00.000000,2017-12-15 10:17:05.516559
002702,C13,2012-10-11 00:00:00.000000,2017-12-15 10:17:05.516559
000156,C040501,2012-10-12 00:00:00.000000,2017-12-15 10:17:42.521517
000156,R86,2012-10-12 00:00:00.000000,2017-12-15 10:17:42.521517
300057,C020206,2012-10-25 00:00:00.000000,2017-12-15 10:23:17.031240
300057,C32,2012-10-25 00:00:00.000000,2017-12-15 10:23:17.031240
300057,C020204,2012-10-26 00:00:00.000000,2017-12-15 10:23:53.818429
300057,C32,2012-10-26 00:00:00.000000,2017-12-15 10:23:53.818429
600885,C030103,2012-10-26 00:00:00.000000,2017-12-15 10:23:53.818429
600885,C39,2012-10-26 00:00:00.000000,2017-12-15 10:23:53.818429
002703,C040101,2012-11-02 00:00:00.000000,2017-12-15 10:26:58.998742
002703,C36,2012-11-02 00:00:00.000000,2017-12-15 10:26:58.998742
000665,C040501,2012-11-20 00:00:00.000000,2017-12-15 10:34:22.178462
000665,R86,2012-11-20 00:00:00.000000,2017-12-15 10:34:22.178462
600988,C020204,2012-12-05 00:00:00.000000,2017-12-15 10:41:08.972983
600988,C36,2012-12-05 00:00:00.000000,2017-12-15 10:41:08.972983
600532,C020203,2012-12-07 00:00:00.000000,2017-12-15 10:42:23.375122
600532,C26,2012-12-07 00:00:00.000000,2017-12-15 10:42:23.375122
000669,C100102,2012-12-13 00:00:00.000000,2017-12-15 10:44:51.475546
000669,C35,2012-12-13 00:00:00.000000,2017-12-15 10:44:51.475546
000498,C020101,2012-12-20 00:00:00.000000,2017-12-15 10:47:57.243445
000498,E48,2012-12-20 00:00:00.000000,2017-12-15 10:47:57.243445
000791,C100101,2012-12-27 00:00:00.000000,2017-12-15 10:51:02.844884
000791,C26,2012-12-27 00:00:00.000000,2017-12-15 10:51:02.844884
000008,C040401,2012-12-28 00:00:00.000000,2017-12-15 10:51:39.713471
000008,F51,2012-12-28 00:00:00.000000,2017-12-15 10:51:39.713471
600392,C020204,2013-01-10 00:00:00.000000,2017-12-15 10:55:23.460271
600392,I65,2013-01-10 00:00:00.000000,2017-12-15 10:55:23.460271
000409,C020203,2013-01-16 00:00:00.000000,2017-12-15 10:57:53.327046
000409,F51,2013-01-16 00:00:00.000000,2017-12-15 10:57:53.327046
000498,C030201,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000498,E48,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000681,C040501,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000681,C18,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000757,C040101,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000757,C34,2013-02-01 00:00:00.000000,2017-12-15 11:05:16.941690
000030,C040101,2013-03-20 00:00:00.000000,2017-12-15 11:21:55.793197
000030,C41,2013-03-20 00:00:00.000000,2017-12-15 11:21:55.793197
000008,C040401,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000008,H61,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000017,C040203,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000017,C37,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000409,C020203,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000409,B08,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000503,C080101,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000503,I64,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000638,C070301,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000638,F51,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000669,C100102,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000669,D45,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000688,C080202,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000688,B09,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000791,C100101,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000791,D44,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000975,C040401,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000975,B09,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
002148,C090102,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
002148,I65,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
002318,C020203,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
002318,C33,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600392,C020204,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600392,C32,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600532,C020203,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600532,B08,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600576,C070301,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600576,F51,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600691,C020101,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600691,C26,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600705,C030202,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600705,J69,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600885,C030103,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600885,C38,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600988,C020204,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
600988,B09,2013-04-09 00:00:00.000000,2017-12-15 11:29:22.183250
000672,C020201,2013-04-22 00:00:00.000000,2017-12-15 11:34:54.295064
000672,F52,2013-04-22 00:00:00.000000,2017-12-15 11:34:54.295064
000688,C020204,2013-04-22 00:00:00.000000,2017-12-15 11:34:54.295064
000688,B09,2013-04-22 00:00:00.000000,2017-12-15 11:34:54.295064
000545,C020101,2013-06-03 00:00:00.000000,2017-12-15 11:51:29.827390
000545,C27,2013-06-03 00:00:00.000000,2017-12-15 11:51:29.827390
000628,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000628,E47,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000638,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000638,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000673,C030203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000673,R87,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000681,C040501,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000681,I65,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000803,C040302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000803,C17,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000851,C040604,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000851,F52,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000882,C070302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000882,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000886,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000886,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000892,C080102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000892,I63,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000909,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000909,S90,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000996,C040604,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000996,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002002,C020102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002002,C26,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002004,C060202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002004,C26,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002013,C040101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002013,C37,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002050,C030105,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002050,C34,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002113,C070302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002113,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002181,C040501,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002181,L72,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002333,C030102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002333,C32,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002365,C060201,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002365,C27,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002384,C030105,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002384,C33,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002480,C030105,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002480,C34,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002556,C040604,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002556,F52,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002700,C010102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
002700,D45,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300004,C030105,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300004,C34,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300034,C020204,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300034,C32,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300156,C030106,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300156,C35,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300157,C010101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300157,B11,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300171,C030106,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300171,C35,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300176,C040101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300176,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300178,C040402,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300178,L72,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300191,C010101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300191,B11,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300237,C040101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300237,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300309,C010101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300309,C40,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300323,C080204,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
300323,C39,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600083,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600083,C39,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600133,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600133,E48,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600166,C040102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600166,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600175,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600175,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600184,C030101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600184,C35,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600193,C020203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600193,B08,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600207,C080204,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600207,G57,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600211,C050101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600211,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600212,C100101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600212,S90,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600222,C060203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600222,F52,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600313,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600313,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600335,C040604,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600335,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600366,C080203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600366,C39,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600381,C010103,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600381,C30,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600419,C020206,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600419,C22,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600458,C020102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600458,C29,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600478,C080202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600478,C38,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600480,C040101,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600480,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600481,C020102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600481,C26,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600525,C080202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600525,C39,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600538,C060301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600538,C26,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600543,C050302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600543,C15,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600546,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600546,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600555,C040401,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600555,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600565,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600565,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600614,C060202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600614,C27,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600640,C040402,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600640,L72,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600656,C040604,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600656,F52,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600668,C020201,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600668,C27,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600681,C030201,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600681,E50,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600692,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600692,G55,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600698,C040102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600698,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600703,C080204,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600703,C39,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600705,C070203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600705,J69,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600711,C020204,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600711,B09,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600715,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600715,C36,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600734,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600734,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600735,C050402,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600735,C19,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600753,C030202,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600753,F51,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600766,C070302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600766,B09,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600770,C080103,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600770,I65,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600777,C030107,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600777,S90,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600797,C080201,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600797,I65,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600804,C090102,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600804,I64,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600817,C070302,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600817,S90,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600862,C070301,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600862,K70,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600883,C020201,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600883,C30,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600976,C060203,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
600976,F52,2013-07-01 00:00:00.000000,2017-12-15 12:02:05.061499
000519,C020205,2013-09-03 00:00:00.000000,2017-12-15 12:30:26.495445
000519,C34,2013-09-03 00:00:00.000000,2017-12-15 12:30:26.495445
600562,C080202,2013-09-03 00:00:00.000000,2017-12-15 12:30:26.495445
600562,C30,2013-09-03 00:00:00.000000,2017-12-15 12:30:26.495445
000333,C040201,2013-09-18 00:00:00.000000,2017-12-15 12:37:18.086293
000333,C38,2013-09-18 00:00:00.000000,2017-12-15 12:37:18.086293
000519,C020205,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000519,C30,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000545,C020101,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000545,C26,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000672,C020201,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000672,C30,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000809,C070301,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000809,N78,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000861,C070302,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000861,L72,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600056,C050101,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600056,C27,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600200,C030107,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600200,S90,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600207,C080204,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600207,D45,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600500,C030202,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600500,C26,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600562,C080202,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
600562,C39,2013-10-14 00:00:00.000000,2017-12-15 12:44:16.174637
000813,C020204,2013-10-23 00:00:00.000000,2017-12-15 12:48:44.915607
000813,C17,2013-10-23 00:00:00.000000,2017-12-15 12:48:44.915607
600023,C100101,2013-12-19 00:00:00.000000,2017-12-15 13:14:33.829735
600023,D44,2013-12-19 00:00:00.000000,2017-12-15 13:14:33.829735
000693,C020204,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
000693,I65,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002047,C030201,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002047,C33,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002549,C020101,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002549,N77,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002614,C040203,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
002614,C35,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
300025,C090202,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
300025,I65,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
600292,C100101,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
600292,N77,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
600579,C030106,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
600579,C29,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
601808,C010101,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
601808,B11,2014-01-03 00:00:00.000000,2017-12-15 13:20:52.995462
603699,C030105,2014-01-17 00:00:00.000000,2017-12-15 13:27:15.520583
603699,C34,2014-01-17 00:00:00.000000,2017-12-15 13:27:15.520583
002706,C030103,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300358,C030106,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300360,C030103,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300362,C030105,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
002705,C040201,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
002708,C040101,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300357,C060202,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300359,C080103,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
002705,C38,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
002706,C38,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
002708,C34,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300357,C27,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300358,C35,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300360,C40,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300362,C34,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
300359,I65,2014-01-21 00:00:00.000000,2017-12-15 13:28:38.663056
603308,C030106,2014-01-22 00:00:00.000000,2017-12-15 13:29:16.300253
603308,C35,2014-01-22 00:00:00.000000,2017-12-15 13:29:16.300253
002709,C020101,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
002707,C040401,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
002712,C040501,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300365,C080103,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300368,C080202,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300370,C080202,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300371,C080202,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300373,C080301,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
002709,C26,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300368,C35,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300370,C40,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300371,C40,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300373,C38,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
300365,I65,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
002707,L72,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
002712,L72,2014-01-23 00:00:00.000000,2017-12-15 13:29:54.288455
603555,C040301,2014-01-24 00:00:00.000000,2017-12-15 13:30:31.847271
603555,C18,2014-01-24 00:00:00.000000,2017-12-15 13:30:31.847271
002711,C030301,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300372,C030103,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300376,C030103,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
002721,C040301,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300375,C040101,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300377,C080103,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300378,C080103,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300366,C090202,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
002721,C41,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300372,C38,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300375,C29,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300376,C38,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
002711,G59,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300366,I65,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300377,I65,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
300378,I65,2014-01-27 00:00:00.000000,2017-12-15 13:31:08.864811
601225,C010103,2014-01-28 00:00:00.000000,2017-12-15 13:31:48.278477
002716,C020204,2014-01-28 00:00:00.000000,2017-12-15 13:31:48.278477
002718,C030102,2014-01-28 00:00:00.000000,2017-12-15 13:31:48.278477
002722,C030106,2014-01-28 00:00:00.000000,2017-12-15 13:31:48.278477
002714,C050201,2014-01-28 00:00:00.000000,2017-12-15 13:31:48.278477
